transaction_id,customer_id,transaction_amount,transaction_date,merchant_category,city
1675,1194,1623,2026-08-02,Fuel,Delhi
1676,2423,4956,2026-08-03,Fuel,Mumbai
1677,2429,2294,2026-08-04,Fuel,Kolkata
1678,2062,2628,2026-08-05,Dining,Delhi
1679,669,534,2026-08-06,Dining,Chennai
1680,500,2138,2026-08-07,Fuel,Mumbai
1681,1415,1806,2026-08-08,Electronics,Mumbai
1682,1573,168,2026-08-09,Fuel,Mumbai
1683,530,2004,2026-08-10,Dining,Chennai
1684,2007,4059,2026-08-11,Travel,Delhi
1685,1220,3051,2026-08-12,Fuel,Kolkata
1686,755,4749,2026-08-13,Fuel,Mumbai
1687,2348,2813,2026-08-14,Fuel,Mumbai
1688,815,3469,2026-08-15,Fuel,Delhi
1689,727,4695,2026-08-16,Grocery,Mumbai
1690,731,3827,2026-08-17,Fuel,Mumbai
1691,828,2504,2026-08-18,Dining,Chennai
1692,1332,3425,2026-08-19,Dining,Bangalore
1693,2047,3646,2026-08-20,Grocery,Delhi
1694,875,2403,2026-08-21,Fuel,Delhi
1695,2179,3781,2026-08-22,Electronics,Delhi
1696,2004,3321,2026-08-23,Fuel,Chennai
1697,1678,4474,2026-08-24,Dining,Chennai
1698,608,1182,2026-08-25,Travel,Kolkata
1699,2074,545,2026-08-26,Travel,Chennai
1700,1478,4950,2026-08-27,Electronics,Delhi
1701,635,1692,2026-08-28,Fuel,Kolkata
1702,1210,2875,2026-08-29,Grocery,Bangalore
1703,484,3916,2026-08-30,Fuel,Mumbai
1704,1075,3153,2026-08-31,Electronics,Mumbai
1705,1915,1690,2026-09-01,Electronics,Kolkata
1706,2053,2331,2026-09-02,Electronics,Bangalore
1707,589,1661,2026-09-03,Travel,Mumbai
1708,2256,4372,2026-09-04,Fuel,Kolkata
1709,2305,3746,2026-09-05,Fuel,Chennai
1710,1229,3338,2026-09-06,Grocery,Delhi
1711,1974,1700,2026-09-07,Electronics,Bangalore
1712,2059,2156,2026-09-08,Electronics,Mumbai
1713,949,4431,2026-09-09,Dining,Delhi
1714,2056,809,2026-09-10,Dining,Kolkata
1715,2080,3071,2026-09-11,Travel,Mumbai
1716,2008,2832,2026-09-12,Fuel,Delhi
1717,1742,893,2026-09-13,Grocery,Chennai
1718,387,3199,2026-09-14,Grocery,Bangalore
1719,1252,2955,2026-09-15,Electronics,Kolkata
1720,1791,126,2026-09-16,Grocery,Mumbai
1721,1499,3367,2026-09-17,Electronics,Chennai
1722,207,184,2026-09-18,Fuel,Bangalore
1723,1819,3201,2026-09-19,Grocery,Bangalore
1724,1781,1222,2026-09-20,Electronics,Chennai
1725,2396,111,2026-09-21,Fuel,Mumbai
1726,793,1848,2026-09-22,Fuel,Bangalore
1727,2282,3209,2026-09-23,Electronics,Kolkata
1728,1725,1976,2026-09-24,Electronics,Delhi
1729,1006,2719,2026-09-25,Travel,Kolkata
1730,942,279,2026-09-26,Fuel,Bangalore
1731,1166,896,2026-09-27,Electronics,Delhi
1732,2224,3913,2026-09-28,Fuel,Chennai
1733,1678,2124,2026-09-29,Grocery,Delhi
1734,449,3317,2026-09-30,Dining,Delhi
1735,592,986,2026-10-01,Dining,Delhi
1736,82,2568,2026-10-02,Electronics,Bangalore
1737,2183,3487,2026-10-03,Electronics,Mumbai
1738,1407,1619,2026-10-04,Fuel,Bangalore
1739,1481,2532,2026-10-05,Electronics,Mumbai
1740,2488,4966,2026-10-06,Fuel,Chennai
1741,1080,1016,2026-10-07,Electronics,Chennai
1742,419,2170,2026-10-08,Fuel,Chennai
1743,88,4076,2026-10-09,Electronics,Chennai
1744,215,1881,2026-10-10,Travel,Chennai
1745,1759,438,2026-10-11,Fuel,Kolkata
1746,1521,1616,2026-10-12,Travel,Bangalore
1747,1718,2970,2026-10-13,Travel,Mumbai
1748,2293,3682,2026-10-14,Travel,Chennai
1749,1502,1014,2026-10-15,Travel,Kolkata
1750,309,3390,2026-10-16,Grocery,Kolkata
1751,231,4670,2026-10-17,Dining,Kolkata
1752,155,1546,2026-10-18,Grocery,Bangalore
1753,1199,1479,2026-10-19,Electronics,Chennai
1754,115,1583,2026-10-20,Electronics,Kolkata
1755,1414,2174,2026-10-21,Dining,Kolkata
1756,311,900,2026-10-22,Dining,Chennai
1757,993,1346,2026-10-23,Dining,Bangalore
1758,2348,2837,2026-10-24,Travel,Kolkata
1759,1042,3595,2026-10-25,Grocery,Mumbai
1760,12,4934,2026-10-26,Electronics,Delhi
1761,1428,3357,2026-10-27,Grocery,Delhi
1762,2280,3977,2026-10-28,Grocery,Delhi
1763,2014,1081,2026-10-29,Grocery,Bangalore
1764,730,2576,2026-10-30,Dining,Kolkata
1765,1302,2188,2026-10-31,Dining,Delhi
1766,1377,3052,2026-11-01,Electronics,Delhi
1767,2037,1111,2026-11-02,Electronics,Chennai
1768,2351,3564,2026-11-03,Electronics,Kolkata
1769,541,2850,2026-11-04,Grocery,Kolkata
1770,77,2226,2026-11-05,Dining,Chennai
1771,24,4912,2026-11-06,Travel,Kolkata
1772,1039,3961,2026-11-07,Grocery,Mumbai
1773,676,2691,2026-11-08,Fuel,Bangalore
1774,2395,1573,2026-11-09,Grocery,Chennai
1775,172,2621,2026-11-10,Dining,Delhi
1776,1893,1265,2026-11-11,Fuel,Kolkata
1777,489,3422,2026-11-12,Grocery,Mumbai
1778,1486,709,2026-11-13,Dining,Mumbai
1779,2426,2283,2026-11-14,Dining,Bangalore
1780,2420,2631,2026-11-15,Travel,Mumbai
1781,757,2961,2026-11-16,Grocery,Kolkata
1782,2430,4750,2026-11-17,Dining,Kolkata
1783,155,1755,2026-11-18,Electronics,Mumbai
1784,257,1855,2026-11-19,Dining,Kolkata
1785,1780,145,2026-11-20,Travel,Kolkata
1786,674,1359,2026-11-21,Dining,Delhi
1787,2116,4738,2026-11-22,Grocery,Chennai
1788,2392,3332,2026-11-23,Grocery,Kolkata
1789,673,1551,2026-11-24,Fuel,Kolkata
1790,2439,2218,2026-11-25,Grocery,Bangalore
1791,1473,2667,2026-11-26,Fuel,Chennai
1792,259,2092,2026-11-27,Electronics,Chennai
1793,307,3223,2026-11-28,Travel,Chennai
1794,1119,2440,2026-11-29,Electronics,Mumbai
1795,246,1588,2026-11-30,Fuel,Delhi
1796,1659,1673,2026-12-01,Dining,Delhi
1797,187,2527,2026-12-02,Dining,Bangalore
1798,1798,1866,2026-12-03,Electronics,Chennai
1799,925,3649,2026-12-04,Dining,Chennai
1800,785,2409,2026-12-05,Fuel,Kolkata
1801,1596,4775,2026-12-06,Travel,Mumbai
1802,2456,2504,2026-12-07,Grocery,Mumbai
1803,1361,1542,2026-12-08,Fuel,Bangalore
1804,341,4893,2026-12-09,Fuel,Delhi
1805,563,2076,2026-12-10,Grocery,Chennai
1806,651,4073,2026-12-11,Grocery,Bangalore
1807,1194,2590,2026-12-12,Travel,Mumbai
1808,69,825,2026-12-13,Travel,Mumbai
1809,1584,3903,2026-12-14,Travel,Mumbai
1810,2429,4481,2026-12-15,Dining,Chennai
1811,2105,3927,2026-12-16,Fuel,Chennai
1812,1301,4765,2026-12-17,Grocery,Chennai
1813,1123,3719,2026-12-18,Fuel,Kolkata
1814,916,2987,2026-12-19,Fuel,Delhi
1815,2373,597,2026-12-20,Travel,Mumbai
1816,461,4076,2026-12-21,Travel,Mumbai
1817,2227,804,2026-12-22,Fuel,Kolkata
1818,844,4757,2026-12-23,Travel,Mumbai
1819,574,4227,2026-12-24,Dining,Mumbai
1820,119,3781,2026-12-25,Grocery,Chennai
1821,646,4238,2026-12-26,Fuel,Chennai
1822,1479,2016,2026-12-27,Grocery,Delhi
1823,2074,1474,2026-12-28,Dining,Mumbai
1824,1514,1945,2026-12-29,Travel,Bangalore
1825,2032,4754,2026-12-30,Electronics,Mumbai
1826,1032,1536,2026-12-31,Dining,Mumbai
1827,969,3190,2027-01-01,Electronics,Delhi
1828,2011,1470,2027-01-02,Grocery,Bangalore
1829,1540,2028,2027-01-03,Fuel,Mumbai
1830,2197,1736,2027-01-04,Travel,Bangalore
1831,1512,191,2027-01-05,Dining,Chennai
1832,1049,1943,2027-01-06,Travel,Chennai
1833,655,284,2027-01-07,Electronics,Bangalore
1834,1955,4923,2027-01-08,Electronics,Mumbai
1835,555,1671,2027-01-09,Fuel,Bangalore
1836,425,931,2027-01-10,Electronics,Bangalore
1837,293,4540,2027-01-11,Fuel,Chennai
1838,1209,2225,2027-01-12,Dining,Bangalore
1839,431,4362,2027-01-13,Fuel,Kolkata
1840,317,363,2027-01-14,Electronics,Kolkata
1841,398,1386,2027-01-15,Grocery,Chennai
1842,1348,1629,2027-01-16,Fuel,Mumbai
1843,1589,1908,2027-01-17,Travel,Mumbai
1844,596,1977,2027-01-18,Grocery,Chennai
1845,2124,1849,2027-01-19,Fuel,Mumbai
1846,1944,2009,2027-01-20,Travel,Delhi
1847,916,2723,2027-01-21,Grocery,Kolkata
1848,1256,1297,2027-01-22,Fuel,Delhi
1849,976,2578,2027-01-23,Dining,Delhi
1850,1076,4963,2027-01-24,Travel,Delhi
1851,1245,2610,2027-01-25,Dining,Chennai
1852,1452,200,2027-01-26,Electronics,Delhi
1853,1167,3187,2027-01-27,Fuel,Bangalore
1854,2029,2019,2027-01-28,Fuel,Mumbai
1855,363,2391,2027-01-29,Travel,Chennai
1856,2430,3420,2027-01-30,Fuel,Bangalore
1857,2319,204,2027-01-31,Electronics,Bangalore
1858,2346,793,2027-02-01,Fuel,Kolkata
1859,234,3340,2027-02-02,Grocery,Kolkata
1860,1732,3591,2027-02-03,Dining,Bangalore
1861,27,3492,2027-02-04,Electronics,Kolkata
1862,1495,2368,2027-02-05,Electronics,Mumbai
1863,93,3883,2027-02-06,Dining,Mumbai
1864,309,3612,2027-02-07,Dining,Kolkata
1865,52,989,2027-02-08,Electronics,Delhi
1866,319,889,2027-02-09,Dining,Bangalore
1867,1993,4748,2027-02-10,Travel,Mumbai
1868,181,758,2027-02-11,Dining,Kolkata
1869,1593,1118,2027-02-12,Grocery,Kolkata
1870,647,2053,2027-02-13,Grocery,Mumbai
1871,1962,1290,2027-02-14,Travel,Mumbai
1872,1284,3806,2027-02-15,Dining,Delhi
1873,2245,3757,2027-02-16,Grocery,Kolkata
1874,2303,4946,2027-02-17,Fuel,Kolkata
1875,2025,2396,2027-02-18,Dining,Chennai
1876,336,874,2027-02-19,Travel,Delhi
1877,1577,2911,2027-02-20,Dining,Mumbai
1878,1526,1480,2027-02-21,Electronics,Mumbai
1879,990,3282,2027-02-22,Electronics,Bangalore
1880,1279,4887,2027-02-23,Grocery,Mumbai
1881,514,4914,2027-02-24,Electronics,Kolkata
1882,2030,4429,2027-02-25,Travel,Mumbai
1883,242,3197,2027-02-26,Grocery,Kolkata
1884,2197,1504,2027-02-27,Travel,Kolkata
1885,1734,3901,2027-02-28,Travel,Delhi
1886,2260,1469,2027-03-01,Electronics,Mumbai
1887,668,2164,2027-03-02,Electronics,Delhi
1888,594,2392,2027-03-03,Travel,Kolkata
1889,2179,2865,2027-03-04,Electronics,Mumbai
1890,256,2917,2027-03-05,Electronics,Mumbai
1891,1503,816,2027-03-06,Electronics,Delhi
1892,561,4140,2027-03-07,Dining,Delhi
1893,2111,1811,2027-03-08,Travel,Kolkata
1894,1335,1325,2027-03-09,Fuel,Kolkata
1895,407,108,2027-03-10,Travel,Mumbai
1896,1861,697,2027-03-11,Grocery,Mumbai
1897,2063,4218,2027-03-12,Electronics,Chennai
1898,1711,1708,2027-03-13,Electronics,Chennai
1899,259,3131,2027-03-14,Fuel,Bangalore
1900,723,3767,2027-03-15,Grocery,Kolkata
1901,1283,2346,2027-03-16,Dining,Bangalore
1902,614,3726,2027-03-17,Travel,Bangalore
1903,1695,4171,2027-03-18,Dining,Delhi
1904,1979,2922,2027-03-19,Grocery,Delhi
1905,813,191,2027-03-20,Fuel,Chennai
1906,1787,950,2027-03-21,Grocery,Bangalore
1907,331,1207,2027-03-22,Fuel,Chennai
1908,2213,399,2027-03-23,Dining,Kolkata
1909,1217,2443,2027-03-24,Dining,Mumbai
1910,1545,1577,2027-03-25,Grocery,Delhi
1911,1398,1182,2027-03-26,Grocery,Kolkata
1912,387,3056,2027-03-27,Electronics,Kolkata
1913,1519,3018,2027-03-28,Fuel,Delhi
1914,1818,1465,2027-03-29,Electronics,Delhi
1915,1818,2900,2027-03-30,Travel,Bangalore
1916,1815,3636,2027-03-31,Travel,Chennai
1917,2376,4051,2027-04-01,Grocery,Kolkata
1918,1516,2209,2027-04-02,Dining,Bangalore
1919,1241,875,2027-04-03,Travel,Bangalore
1920,320,1552,2027-04-04,Travel,Kolkata
1921,399,1781,2027-04-05,Electronics,Kolkata
1922,1915,2403,2027-04-06,Electronics,Mumbai
1923,105,1951,2027-04-07,Travel,Chennai
1924,696,1997,2027-04-08,Grocery,Kolkata
1925,330,3518,2027-04-09,Electronics,Delhi
1926,660,3697,2027-04-10,Travel,Mumbai
1927,821,1427,2027-04-11,Dining,Chennai
1928,1973,714,2027-04-12,Electronics,Delhi
1929,1794,344,2027-04-13,Travel,Delhi
1930,2362,856,2027-04-14,Fuel,Chennai
1931,462,923,2027-04-15,Electronics,Mumbai
1932,1608,2927,2027-04-16,Fuel,Delhi
1933,1676,3907,2027-04-17,Electronics,Bangalore
1934,2458,2879,2027-04-18,Electronics,Chennai
1935,2075,1946,2027-04-19,Fuel,Chennai
1936,271,1340,2027-04-20,Grocery,Kolkata
1937,385,4711,2027-04-21,Travel,Mumbai
1938,60,573,2027-04-22,Grocery,Bangalore
1939,1131,4231,2027-04-23,Grocery,Bangalore
1940,220,3349,2027-04-24,Travel,Kolkata
1941,1465,1892,2027-04-25,Dining,Delhi
1942,1907,1834,2027-04-26,Grocery,Delhi
1943,1596,4042,2027-04-27,Grocery,Bangalore
1944,96,1044,2027-04-28,Grocery,Mumbai
1945,989,1611,2027-04-29,Dining,Delhi
1946,1113,4181,2027-04-30,Electronics,Chennai
1947,1946,4626,2027-05-01,Fuel,Kolkata
1948,2279,958,2027-05-02,Fuel,Mumbai
1949,968,3660,2027-05-03,Dining,Delhi
1950,2323,329,2027-05-04,Grocery,Bangalore
1951,246,2517,2027-05-05,Fuel,Kolkata
1952,2159,277,2027-05-06,Dining,Delhi
1953,234,4028,2027-05-07,Travel,Bangalore
1954,2465,2715,2027-05-08,Fuel,Delhi
1955,1152,1713,2027-05-09,Travel,Kolkata
1956,1261,2940,2027-05-10,Grocery,Chennai
1957,803,3047,2027-05-11,Fuel,Chennai
1958,1418,1874,2027-05-12,Dining,Bangalore
1959,655,3971,2027-05-13,Electronics,Chennai
1960,2443,181,2027-05-14,Fuel,Kolkata
1961,111,945,2027-05-15,Fuel,Bangalore
1962,90,2909,2027-05-16,Fuel,Delhi
1963,763,1316,2027-05-17,Fuel,Mumbai
1964,1304,4813,2027-05-18,Dining,Delhi
1965,1357,3360,2027-05-19,Dining,Kolkata
1966,2180,3245,2027-05-20,Electronics,Bangalore
1967,1037,2363,2027-05-21,Dining,Delhi
1968,1465,2437,2027-05-22,Dining,Bangalore
1969,98,544,2027-05-23,Grocery,Chennai
1970,1144,1022,2027-05-24,Grocery,Mumbai
1971,293,4388,2027-05-25,Travel,Kolkata
1972,1840,4484,2027-05-26,Electronics,Delhi
1973,1735,2730,2027-05-27,Grocery,Mumbai
1974,1025,1267,2027-05-28,Electronics,Kolkata
1975,2298,4063,2027-05-29,Electronics,Kolkata
1976,652,3541,2027-05-30,Fuel,Chennai
1977,2197,3612,2027-05-31,Electronics,Bangalore
1978,2092,995,2027-06-01,Fuel,Bangalore
1979,1907,3822,2027-06-02,Travel,Mumbai
1980,1722,2160,2027-06-03,Travel,Chennai
1981,1068,3134,2027-06-04,Travel,Kolkata
1982,2210,2487,2027-06-05,Fuel,Chennai
1983,1817,1997,2027-06-06,Fuel,Chennai
1984,253,1899,2027-06-07,Travel,Mumbai
1985,132,4507,2027-06-08,Fuel,Bangalore
1986,1908,2880,2027-06-09,Dining,Chennai
1987,1911,1227,2027-06-10,Dining,Chennai
1988,1680,438,2027-06-11,Fuel,Chennai
1989,1133,4554,2027-06-12,Fuel,Delhi
1990,1059,1272,2027-06-13,Grocery,Chennai
1991,1926,2908,2027-06-14,Grocery,Chennai
1992,2323,4963,2027-06-15,Electronics,Kolkata
1993,187,3129,2027-06-16,Electronics,Delhi
1994,949,2189,2027-06-17,Electronics,Chennai
1995,2291,4397,2027-06-18,Travel,Chennai
1996,264,3117,2027-06-19,Dining,Mumbai
1997,1998,4659,2027-06-20,Travel,Mumbai
1998,522,548,2027-06-21,Fuel,Delhi
1999,1565,4993,2027-06-22,Grocery,Kolkata
2000,783,893,2027-06-23,Fuel,Delhi
2001,535,536,2027-06-24,Fuel,Delhi
2002,210,4726,2027-06-25,Grocery,Mumbai
2003,2094,4760,2027-06-26,Fuel,Mumbai
2004,1564,1720,2027-06-27,Electronics,Kolkata
2005,26,3601,2027-06-28,Grocery,Chennai
2006,175,3019,2027-06-29,Fuel,Kolkata
2007,1540,4408,2027-06-30,Electronics,Chennai
2008,1335,1048,2027-07-01,Electronics,Bangalore
2009,322,4044,2027-07-02,Dining,Mumbai
2010,1603,1227,2027-07-03,Electronics,Bangalore
2011,1159,291,2027-07-04,Travel,Bangalore
2012,55,4112,2027-07-05,Grocery,Mumbai
2013,1567,3860,2027-07-06,Grocery,Bangalore
2014,1610,3830,2027-07-07,Grocery,Delhi
2015,1873,1503,2027-07-08,Fuel,Chennai
2016,2195,2090,2027-07-09,Fuel,Kolkata
2017,1509,1204,2027-07-10,Travel,Mumbai
2018,2068,4900,2027-07-11,Electronics,Delhi
2019,333,648,2027-07-12,Fuel,Kolkata
2020,1579,3548,2027-07-13,Electronics,Kolkata
2021,907,1961,2027-07-14,Electronics,Kolkata
2022,911,4349,2027-07-15,Fuel,Bangalore
2023,401,670,2027-07-16,Fuel,Bangalore
2024,950,1884,2027-07-17,Travel,Bangalore
2025,1330,2387,2027-07-18,Dining,Bangalore
2026,2076,2521,2027-07-19,Grocery,Delhi
2027,1911,4072,2027-07-20,Fuel,Bangalore
2028,101,904,2027-07-21,Fuel,Mumbai
2029,551,898,2027-07-22,Electronics,Kolkata
2030,2401,3375,2027-07-23,Dining,Delhi
2031,1706,710,2027-07-24,Fuel,Bangalore
2032,2344,1906,2027-07-25,Dining,Kolkata
2033,353,4338,2027-07-26,Grocery,Delhi
2034,1019,3360,2027-07-27,Electronics,Kolkata
2035,1180,4467,2027-07-28,Travel,Delhi
2036,1098,3471,2027-07-29,Grocery,Chennai
2037,980,2573,2027-07-30,Dining,Delhi
2038,1356,2193,2027-07-31,Dining,Bangalore
2039,739,2242,2027-08-01,Grocery,Kolkata
2040,977,4101,2027-08-02,Dining,Kolkata
2041,1372,3180,2027-08-03,Travel,Kolkata
2042,2281,4654,2027-08-04,Travel,Mumbai
2043,1802,1532,2027-08-05,Dining,Mumbai
2044,2150,2617,2027-08-06,Dining,Bangalore
2045,953,2957,2027-08-07,Travel,Chennai
2046,481,605,2027-08-08,Dining,Mumbai
2047,1238,1196,2027-08-09,Fuel,Delhi
2048,108,4279,2027-08-10,Electronics,Bangalore
2049,973,4254,2027-08-11,Fuel,Chennai
2050,1627,1144,2027-08-12,Dining,Delhi
2051,704,2304,2027-08-13,Dining,Kolkata
2052,2383,4002,2027-08-14,Electronics,Mumbai
2053,2134,1452,2027-08-15,Dining,Delhi
2054,875,1696,2027-08-16,Electronics,Chennai
2055,1448,675,2027-08-17,Travel,Bangalore
2056,2412,779,2027-08-18,Electronics,Delhi
2057,2108,4398,2027-08-19,Electronics,Bangalore
2058,1274,3812,2027-08-20,Fuel,Kolkata
2059,560,3928,2027-08-21,Dining,Chennai
2060,117,1229,2027-08-22,Travel,Chennai
2061,874,4004,2027-08-23,Grocery,Mumbai
2062,968,3293,2027-08-24,Electronics,Chennai
2063,1569,417,2027-08-25,Grocery,Delhi
2064,44,3796,2027-08-26,Dining,Delhi
2065,509,4601,2027-08-27,Electronics,Delhi
2066,2012,3096,2027-08-28,Grocery,Kolkata
2067,1189,3694,2027-08-29,Fuel,Chennai
2068,1316,3309,2027-08-30,Grocery,Chennai
2069,849,2642,2027-08-31,Fuel,Delhi
2070,1880,778,2027-09-01,Travel,Mumbai
2071,917,1989,2027-09-02,Dining,Mumbai
2072,799,1743,2027-09-03,Grocery,Chennai
2073,876,934,2027-09-04,Electronics,Chennai
2074,1761,2341,2027-09-05,Dining,Bangalore
2075,2334,2455,2027-09-06,Grocery,Chennai
2076,819,1768,2027-09-07,Electronics,Delhi
2077,2169,2653,2027-09-08,Electronics,Kolkata
2078,945,380,2027-09-09,Electronics,Chennai
2079,907,2862,2027-09-10,Electronics,Chennai
2080,13,4803,2027-09-11,Grocery,Delhi
2081,603,4678,2027-09-12,Travel,Bangalore
2082,200,1346,2027-09-13,Fuel,Chennai
2083,1792,1872,2027-09-14,Fuel,Mumbai
2084,448,2264,2027-09-15,Fuel,Mumbai
2085,1812,291,2027-09-16,Travel,Mumbai
2086,841,2935,2027-09-17,Electronics,Kolkata
2087,590,2765,2027-09-18,Electronics,Kolkata
2088,1154,2663,2027-09-19,Dining,Chennai
2089,2091,406,2027-09-20,Fuel,Chennai
2090,520,631,2027-09-21,Fuel,Chennai
2091,1037,4317,2027-09-22,Electronics,Kolkata
2092,725,2796,2027-09-23,Fuel,Chennai
2093,988,4787,2027-09-24,Electronics,Delhi
2094,803,158,2027-09-25,Electronics,Bangalore
2095,2350,1673,2027-09-26,Electronics,Mumbai
2096,527,1240,2027-09-27,Grocery,Mumbai
2097,1666,1910,2027-09-28,Grocery,Delhi
2098,1139,3298,2027-09-29,Grocery,Chennai
2099,460,3576,2027-09-30,Grocery,Kolkata
2100,932,4594,2027-10-01,Travel,Chennai
2101,1987,2662,2027-10-02,Dining,Chennai
2102,325,2952,2027-10-03,Dining,Mumbai
2103,579,1041,2027-10-04,Electronics,Mumbai
2104,1538,4723,2027-10-05,Fuel,Kolkata
2105,2001,1874,2027-10-06,Grocery,Mumbai
2106,2382,1521,2027-10-07,Dining,Chennai
2107,2332,535,2027-10-08,Dining,Delhi
2108,475,939,2027-10-09,Grocery,Kolkata
2109,1078,4101,2027-10-10,Travel,Delhi
2110,1482,4555,2027-10-11,Travel,Chennai
2111,1603,2781,2027-10-12,Dining,Kolkata
2112,1444,1750,2027-10-13,Travel,Delhi
2113,632,1345,2027-10-14,Grocery,Kolkata
2114,703,2361,2027-10-15,Dining,Chennai
2115,2457,1015,2027-10-16,Grocery,Kolkata
2116,982,2739,2027-10-17,Travel,Chennai
2117,1328,3989,2027-10-18,Grocery,Kolkata
2118,1959,4581,2027-10-19,Travel,Kolkata
2119,559,1426,2027-10-20,Travel,Mumbai
2120,222,3458,2027-10-21,Grocery,Chennai
2121,1557,1685,2027-10-22,Travel,Bangalore
2122,2206,3468,2027-10-23,Electronics,Kolkata
2123,348,488,2027-10-24,Grocery,Delhi
2124,1183,2891,2027-10-25,Electronics,Mumbai
2125,889,3432,2027-10-26,Grocery,Mumbai
2126,922,803,2027-10-27,Travel,Kolkata
2127,1259,2920,2027-10-28,Travel,Bangalore
2128,405,1159,2027-10-29,Dining,Mumbai
2129,1281,4274,2027-10-30,Dining,Chennai
2130,677,1398,2027-10-31,Electronics,Kolkata
2131,589,1401,2027-11-01,Travel,Kolkata
2132,1621,773,2027-11-02,Dining,Bangalore
2133,1595,2459,2027-11-03,Travel,Chennai
2134,566,4399,2027-11-04,Grocery,Chennai
2135,704,4212,2027-11-05,Dining,Bangalore
2136,858,4671,2027-11-06,Electronics,Delhi
2137,1285,3682,2027-11-07,Dining,Chennai
2138,585,1116,2027-11-08,Travel,Delhi
2139,232,309,2027-11-09,Fuel,Delhi
2140,2318,598,2027-11-10,Fuel,Kolkata
2141,1246,528,2027-11-11,Travel,Kolkata
2142,52,3739,2027-11-12,Grocery,Mumbai
2143,2164,3251,2027-11-13,Dining,Kolkata
2144,538,2205,2027-11-14,Fuel,Chennai
2145,541,1653,2027-11-15,Grocery,Chennai
2146,1043,3306,2027-11-16,Travel,Delhi
2147,815,2669,2027-11-17,Grocery,Chennai
2148,1416,2728,2027-11-18,Travel,Kolkata
2149,1653,1976,2027-11-19,Dining,Kolkata
2150,419,1167,2027-11-20,Grocery,Kolkata
2151,2357,1606,2027-11-21,Dining,Bangalore
2152,864,3113,2027-11-22,Grocery,Chennai
2153,186,1767,2027-11-23,Travel,Mumbai
2154,261,4688,2027-11-24,Travel,Chennai
2155,1552,4800,2027-11-25,Grocery,Chennai
2156,1297,4166,2027-11-26,Travel,Bangalore
2157,2208,1047,2027-11-27,Electronics,Chennai
2158,762,4489,2027-11-28,Electronics,Delhi
2159,224,1271,2027-11-29,Dining,Kolkata
2160,1280,271,2027-11-30,Electronics,Kolkata
2161,180,4726,2027-12-01,Electronics,Bangalore
2162,2068,1243,2027-12-02,Fuel,Kolkata
2163,1648,1959,2027-12-03,Fuel,Delhi
2164,632,2288,2027-12-04,Fuel,Bangalore
2165,1537,2593,2027-12-05,Fuel,Mumbai
2166,2106,3677,2027-12-06,Travel,Kolkata
2167,1964,288,2027-12-07,Dining,Chennai
2168,615,4176,2027-12-08,Dining,Delhi
2169,562,257,2027-12-09,Electronics,Delhi
2170,2422,2817,2027-12-10,Dining,Kolkata
2171,622,2070,2027-12-11,Electronics,Mumbai
2172,2136,345,2027-12-12,Dining,Chennai
2173,1014,3003,2027-12-13,Grocery,Mumbai
2174,2062,2895,2027-12-14,Grocery,Mumbai
2175,2181,3924,2027-12-15,Dining,Kolkata
2176,1961,2477,2027-12-16,Travel,Chennai
2177,1058,949,2027-12-17,Electronics,Kolkata
2178,592,1910,2027-12-18,Dining,Kolkata
2179,583,4086,2027-12-19,Electronics,Delhi
2180,1614,2226,2027-12-20,Fuel,Kolkata
2181,1102,4364,2027-12-21,Dining,Bangalore
2182,289,3130,2027-12-22,Travel,Chennai
2183,1569,2407,2027-12-23,Fuel,Delhi
2184,1444,3176,2027-12-24,Dining,Chennai
2185,7,2444,2027-12-25,Grocery,Delhi
2186,1184,719,2027-12-26,Dining,Bangalore
2187,240,3002,2027-12-27,Grocery,Kolkata
2188,1987,2507,2027-12-28,Grocery,Delhi
2189,1447,4552,2027-12-29,Dining,Delhi
2190,1750,3104,2027-12-30,Dining,Delhi
2191,2118,4014,2027-12-31,Grocery,Bangalore
2192,1904,2586,2028-01-01,Electronics,Chennai
2193,2264,3502,2028-01-02,Fuel,Bangalore
2194,1078,3696,2028-01-03,Travel,Delhi
2195,2378,1777,2028-01-04,Dining,Delhi
2196,848,4139,2028-01-05,Fuel,Kolkata
2197,1312,1404,2028-01-06,Fuel,Bangalore
2198,2093,4193,2028-01-07,Electronics,Bangalore
2199,2246,2063,2028-01-08,Fuel,Mumbai
2200,1240,3407,2028-01-09,Dining,Chennai
2201,1505,1461,2028-01-10,Fuel,Mumbai
2202,1333,4394,2028-01-11,Dining,Mumbai
2203,2380,1887,2028-01-12,Dining,Chennai
2204,696,1173,2028-01-13,Grocery,Kolkata
2205,27,1265,2028-01-14,Electronics,Kolkata
2206,2366,3699,2028-01-15,Travel,Chennai
2207,2413,2817,2028-01-16,Grocery,Chennai
2208,960,3253,2028-01-17,Travel,Bangalore
2209,1527,4226,2028-01-18,Dining,Bangalore
2210,1869,3155,2028-01-19,Grocery,Bangalore
2211,373,759,2028-01-20,Fuel,Bangalore
2212,1950,4742,2028-01-21,Fuel,Delhi
2213,245,2682,2028-01-22,Travel,Delhi
2214,1841,1229,2028-01-23,Dining,Kolkata
2215,1677,2374,2028-01-24,Travel,Delhi
2216,125,4566,2028-01-25,Electronics,Delhi
2217,537,1568,2028-01-26,Fuel,Bangalore
2218,1920,2202,2028-01-27,Grocery,Bangalore
